%time,field
1697994127183684800,1900
1697994127233591456,1899
1697994127283205920,1899
1697994127334319776,1899
1697994127393523872,1900
1697994127444170688,1900
1697994127493575744,1901
1697994127544201568,1900
1697994127603245952,1900
1697994127653423520,1900
1697994127704100000,1899
1697994127754000608,1900
1697994127803147360,1900
1697994127863275104,1899
1697994127913724736,1902
1697994127963221792,1900
1697994128013272000,1900
1697994128063963552,1900
1697994128123205728,1900
1697994128173280320,1900
1697994128223157344,1899
1697994128273724608,1899
1697994128323396736,1901
1697994128383959200,1898
1697994128433632832,1899
1697994128485902304,1900
1697994128533465920,1900
1697994128583533760,1899
1697994128643512000,1900
1697994128693610400,1900
1697994128743315808,1900
