%time,field
1697994115363262976,1563
1697994115413717408,1593
1697994115466937152,1611
1697994115514421952,1612
1697994115563887808,1608
1697994115623959744,1611
1697994115674142624,1607
1697994115724106016,1598
1697994115773357248,1596
1697994115824912672,1594
1697994115883404864,1586
1697994115933499456,1587
1697994115983493632,1536
1697994116035093760,1499
1697994116083611648,1501
1697994116143286528,1498
1697994116193242304,1498
1697994116243254368,1157
1697994116293539136,1499
1697994116353954528,1499
1697994116403263840,1500
1697994116453274144,1499
1697994116503846240,1498
1697994116553346208,1501
1697994116614857152,1499
1697994116663510528,1496
1697994116713353024,1500
1697994116766817760,1306
1697994116813165792,1498
1697994116873235872,1499
1697994116927667136,1498
1697994116979685024,1497
1697994117023186912,1391
1697994117073625376,1536
1697994117133605920,1601
1697994117183349248,1395
1697994117233611168,1630
1697994117283594848,1605
1697994117333348672,1593
1697994117393525888,1598
1697994117444166432,1601
1697994117493914752,1601
1697994117543247904,1601
1697994117604504608,1599
1697994117653546176,1600
1697994117704625472,1592
1697994117753456128,1583
1697994117803305376,1576
1697994117866130368,1576
1697994117913708992,1577
1697994117963309248,1577
1697994118014061280,1577
1697994118064135808,1578
1697994118123542592,1577
1697994118173720800,1578
1697994118223483712,1214
1697994118274499648,1576
1697994118323421088,1576
1697994118383370016,1576
1697994118433171360,1577
1697994118483239616,1577
1697994118533553504,1578
1697994118583289696,1577
1697994118643890912,1578
1697994118694025888,1584
1697994118743547968,1583
1697994118794334880,1583
1697994118854123104,1582
1697994118903850496,1581
1697994118954360256,1572
1697994119003398944,1447
1697994119053323840,1574
1697994119114135584,1573
1697994119163224960,1568
1697994119213975584,1501
1697994119263553056,1499
1697994119316593152,1497
1697994119373714432,1498
1697994119423462016,1499
1697994119476998112,1498
1697994119523319904,1499
1697994119573509696,1498
1697994119634108864,1498
1697994119683190496,1498
1697994119733677408,1497
1697994119784057728,1498
1697994119833240384,1499
1697994119899371520,1498
1697994119943602144,1498
1697994119994545440,1498
1697994120043602592,1498
1697994120103373504,1497
1697994120153401600,1500
1697994120203981216,1178
1697994120253793088,1498
1697994120303467392,1499
1697994120363149984,1497
1697994120415654816,1498
1697994120464591264,1498
1697994120513322432,1498
1697994120563236160,1497
1697994120623228992,1498
1697994120673639008,1498
1697994120723739232,1497
1697994120778671232,1498
1697994120824431232,1498
1697994120883176864,1498
1697994120933314624,1498
1697994120984355520,1312
1697994121034357440,1498
1697994121086172640,1498
1697994121143533888,1498
1697994121194249408,1498
1697994121243477120,1498
1697994121293299552,1499
1697994121356144832,1498
1697994121403794560,1497
1697994121453474848,1497
1697994121503371936,1499
1697994121553807872,1499
1697994121613909600,1498
1697994121665842976,1498
1697994121713268256,1498
1697994121763229952,1497
1697994121814350080,1498
1697994121874012192,1500
1697994121923823264,1441
1697994121978908288,1287
1697994122026657216,1232
1697994122079817088,1189
1697994122133663872,1181
1697994122183567392,1199
1697994122235354784,1364
1697994122283452480,1498
1697994122333833056,1498
1697994122394407968,1542
1697994122447008384,1633
1697994122493440896,1663
1697994122543604256,1587
1697994122604104000,1537
1697994122655537440,1539
1697994122703356160,1530
1697994122753251424,1501
1697994122803535456,1546
1697994122864557952,1558
1697994122914199552,1537
1697994122963624960,1360
1697994123014230784,1530
1697994123063559776,1563
1697994123123268160,1558
1697994123174498752,1548
1697994123224058880,1551
1697994123274972864,1549
1697994123323520192,1553
1697994123384316416,1557
1697994123433276352,1557
1697994123483646720,1573
1697994123533372736,1572
1697994123583702144,1598
1697994123643224832,1632
1697994123693470112,1636
1697994123743164288,1636
1697994123794596416,1656
1697994123853804320,1654
1697994123903439200,1655
1697994123953236128,1657
1697994124003216448,1678
